rx,tx,t_ms,rssi,snr
17,2,73760,-81.9468,15.0294
15,14,73766,-61.1002,35.8761
20,14,73766,-62.7015,34.2748
4,14,73766,-72.0789,24.8974
3,14,73766,-74.3376,22.6387
5,14,73766,-75.1039,21.8724
1,14,73766,-75.9576,21.0187
16,14,73766,-76.6073,20.369
8,14,73766,-78.598,18.3783
18,14,73766,-79.0494,17.9269
11,14,73766,-79.2183,17.758
8,11,73768,-39.2401,57.7362
18,11,73768,-42.1207,54.8556
16,11,73768,-60.5703,36.406
13,11,73768,-64.2536,32.7226
7,11,73768,-65.4327,31.5436
5,11,73768,-77.2664,19.7099
3,11,73768,-78.2299,18.7464
4,11,73768,-78.2925,18.6838
1,11,73768,-78.3933,18.583
17,11,73768,-78.4875,18.4888
14,11,73768,-79.2183,17.758
15,11,73768,-80.1572,16.819
20,11,73768,-80.4494,16.5269
11,18,73768,-42.1207,54.8556
8,18,73768,-43.5875,53.3888
16,18,73768,-61.9511,35.0252
13,18,73768,-63.3567,33.6195
7,18,73768,-64.789,32.1873
5,18,73768,-76.4929,20.4834
3,18,73768,-77.5443,19.432
1,18,73768,-77.6708,19.3055
4,18,73768,-77.6767,19.2996
17,18,73768,-78.2146,18.7617
14,18,73768,-79.0494,17.9269
15,18,73768,-79.8429,17.1334
20,18,73768,-80.1275,16.8488
2,10,73773,-73.0564,23.9199
17,10,73773,-78.3894,18.5869
8,16,73824,-58.4401,38.5362
11,16,73824,-60.7701,36.2062
18,16,73824,-62.7097,34.2666
13,16,73824,-71.5783,25.398
7,16,73824,-72.3234,24.6528
14,16,73824,-76.4573,20.519
5,16,73824,-77.2298,19.7465
4,16,73824,-77.5677,19.4086
3,16,73824,-77.9357,19.0406
15,16,73824,-78.2977,18.6786
1,16,73824,-78.4415,18.5348
20,16,73824,-78.6907,18.2856
17,16,73824,-81.4563,15.5199
11,18,73824,-43.3354,53.6409
8,18,73824,-46.307,50.6693
13,18,73824,-62.6586,34.3177
16,18,73824,-62.7097,34.2666
7,18,73824,-64.2614,32.7149
5,18,73824,-76.525,20.4513
3,18,73824,-77.5583,19.418
1,18,73824,-77.6791,19.2972
4,18,73824,-77.7801,19.1962
17,18,73824,-78.0265,18.9498
14,18,73824,-79.104,17.8723
15,18,73824,-79.8901,17.0862
20,18,73824,-80.1807,16.7955
7,17,73826,-72.5267,24.4496
13,17,73826,-73.2463,23.73
18,17,73826,-78.0265,18.9498
11,17,73826,-78.4774,18.4989
10,17,73826,-78.4922,18.4841
8,17,73826,-79.043,17.9333
16,17,73826,-81.4563,15.5199
5,1,73831,-47.1057,49.8706
3,1,73831,-48.1945,48.7818
4,1,73831,-59.6327,37.3436
20,1,73831,-72.4663,24.51
15,1,73831,-72.5687,24.4076
14,1,73831,-76.0832,20.8931
18,1,73831,-77.6805,19.2958
8,1,73831,-77.9444,19.0319
11,1,73831,-78.3768,18.5995
16,1,73831,-78.4458,18.5305
13,1,73831,-79.1588,17.8175
7,1,73831,-79.657,17.3193
8,16,73831,-58.4401,38.5362
11,16,73831,-60.8031,36.1732
18,16,73831,-62.8321,34.1442
13,16,73831,-71.5812,25.3951
7,16,73831,-72.3343,24.642
14,16,73831,-76.4321,20.5442
5,16,73831,-77.2318,19.7445
4,16,73831,-77.5681,19.4082
3,16,73831,-77.9374,19.0389
15,16,73831,-78.2892,18.6871
1,16,73831,-78.4458,18.5305
20,16,73831,-78.6822,18.2941
17,16,73831,-81.4617,15.5145
5,3,73840,-46.5957,50.3806
1,3,73840,-48.1945,48.7818
4,3,73840,-52.8925,44.0838
20,3,73840,-70.3036,26.6727
15,3,73840,-70.3908,26.5855
14,3,73840,-74.5013,22.475
18,3,73840,-77.563,19.4133
8,3,73840,-77.7001,19.2762
16,3,73840,-77.9392,19.0371
11,3,73840,-78.1948,18.7815
13,3,73840,-79.36,17.6163
7,3,73840,-79.8718,17.1045
7,17,73840,-72.5266,24.4496
13,17,73840,-73.2614,23.7148
18,17,73840,-77.9631,19.0132
11,17,73840,-78.474,18.5023
10,17,73840,-78.533,18.4432
8,17,73840,-79.056,17.9203
16,17,73840,-81.4671,15.5092
10,2,73860,-72.7945,24.1818
8,11,73868,-40.6052,56.371
18,11,73868,-44.2836,52.6927
16,11,73868,-60.9015,36.0748
13,11,73868,-64.0505,32.9257
7,11,73868,-65.3864,31.5899
5,11,73868,-77.258,19.7183
3,11,73868,-78.1863,18.7899
4,11,73868,-78.3391,18.6372
1,11,73868,-78.3702,18.606
17,11,73868,-78.4705,18.5057
14,11,73868,-79.0746,17.9017
15,11,73868,-80.0713,16.9049
20,11,73868,-80.3768,16.5995
11,18,73868,-44.2836,52.6927
8,18,73868,-47.8815,49.0948
13,18,73868,-62.1716,34.8047
16,18,73868,-63.1928,33.7835
7,18,73868,-63.8978,33.0785
5,18,73868,-76.5475,20.4288
3,18,73868,-77.5677,19.4086
1,18,73868,-77.6848,19.2915
4,18,73868,-77.8511,19.1252
17,18,73868,-77.8995,19.0768
14,18,73868,-79.1409,17.8354
15,18,73868,-79.9215,17.0548
20,18,73868,-80.2162,16.7601
2,10,73873,-72.7653,24.211
17,10,73873,-78.5941,18.3822
10,2,73875,-72.7653,24.211
11,8,73877,-40.7375,56.2388
18,8,73877,-48.2499,48.7264
16,8,73877,-58.4399,38.5363
13,8,73877,-65.7305,31.2458
7,8,73877,-66.9944,29.9819
5,8,73877,-76.7584,20.2179
3,8,73877,-77.6853,19.291
4,8,73877,-77.7724,19.2038
1,8,73877,-77.9369,19.0393
14,8,73877,-78.3559,18.6204
17,8,73877,-79.0754,17.9009
15,8,73877,-79.4481,17.5282
20,8,73877,-79.773,17.2032
13,7,73903,-38.8962,58.0801
18,7,73903,-63.5242,33.4521
11,7,73903,-65.3679,31.6084
8,7,73903,-67.0434,29.9329
16,7,73903,-72.4103,24.566
17,7,73903,-72.5266,24.4497
5,7,73903,-78.8562,18.1201
1,7,73903,-79.5963,17.38
3,7,73903,-79.8115,17.1648
4,7,73903,-80.5146,16.4617
7,17,73926,-72.5266,24.4497
13,17,73926,-73.322,23.6543
18,17,73926,-77.7067,19.2696
11,17,73926,-78.4603,18.5159
10,17,73926,-78.6953,18.281
8,17,73926,-79.1078,17.8685
16,17,73926,-81.5102,15.4661
8,16,73931,-58.4398,38.5365
11,16,73931,-61.1285,35.8478
18,16,73931,-63.9987,32.9775
13,16,73931,-71.6099,25.3663
7,16,73931,-72.4427,24.5336
14,16,73931,-76.1779,20.7984
5,16,73931,-77.2526,19.7236
4,16,73931,-77.5729,19.4034
3,16,73931,-77.9582,19.018
15,16,73931,-78.2093,18.767
1,16,73931,-78.4921,18.4842
20,16,73931,-78.5999,18.3764
17,16,73931,-81.5156,15.4607
2,10,73932,-72.5898,24.3864
17,10,73932,-78.7154,18.2609
11,8,73942,-41.6378,55.3385
18,8,73942,-50.5912,46.3851
16,8,73942,-58.4398,38.5365
13,8,73942,-65.7621,31.2142
7,8,73942,-67.1084,29.8679
5,8,73942,-76.7481,20.2282
3,8,73942,-77.6531,19.3232
4,8,73942,-77.7842,19.1921
1,8,73942,-77.9266,19.0497
14,8,73942,-78.1994,18.7769
17,8,73942,-79.1207,17.8556
15,8,73942,-79.3562,17.62
20,8,73942,-79.6901,17.2862
3,4,73952,-55.2747,41.7016
5,4,73952,-58.7519,38.2244
1,4,73952,-61.2167,35.7596
15,4,73952,-65.2723,31.7039
20,4,73952,-65.3975,31.5788
14,4,73952,-71.6547,25.3216
16,4,73952,-77.5739,19.4024
8,4,73952,-77.7858,19.1905
18,4,73952,-78.0168,18.9594
11,4,73952,-78.382,18.5943
13,4,73952,-80.0098,16.9665
7,4,73952,-80.5454,16.4309
10,2,73960,-72.5019,24.4744
8,11,73968,-41.8873,55.089
18,11,73968,-46.7902,50.1861
16,11,73968,-61.2246,35.7517
13,11,73968,-63.8442,33.1321
7,11,73968,-65.34,31.6363
5,11,73968,-77.2498,19.7265
3,11,73968,-78.1459,18.8304
1,11,73968,-78.3504,18.6259
4,11,73968,-78.3868,18.5895
17,11,73968,-78.4535,18.5227
14,11,73968,-78.9294,18.0469
15,11,73968,-79.989,16.9873
20,11,73968,-80.3058,16.6705
11,18,73968,-46.7902,50.1861
8,18,73968,-51.1939,45.7824
13,18,73968,-60.8694,36.1069
7,18,73968,-62.9436,34.0327
16,18,73968,-64.3298,32.6465
5,18,73968,-76.6074,20.3689
3,18,73968,-77.5916,19.3847
17,18,73968,-77.5766,19.3996
1,18,73968,-77.6993,19.277
4,18,73968,-78.0357,18.9406
14,18,73968,-79.2346,17.7417
15,18,73968,-79.9997,16.9766
20,18,73968,-80.3043,16.672
2,10,73973,-72.4726,24.5037
17,10,73973,-78.7956,18.1806
11,8,73977,-42.0107,54.9655
18,8,73977,-51.4857,45.4906
16,8,73977,-58.4399,38.5364
13,8,73977,-65.7756,31.2007
7,8,73977,-67.1569,29.8194
5,8,73977,-76.7439,20.2324
3,8,73977,-77.6403,19.336
4,8,73977,-77.7892,19.1871
1,8,73977,-77.9232,19.0531
14,8,73977,-78.1318,18.8445
17,8,73977,-79.1401,17.8362
15,8,73977,-79.3178,17.6585
20,8,73977,-79.655,17.3213
7,17,74026,-72.5267,24.4496
13,17,74026,-73.3974,23.5789
18,17,74026,-77.3791,19.5972
11,17,74026,-78.4433,18.533
10,17,74026,-78.8952,18.0811
8,17,74026,-79.1723,17.8039
16,17,74026,-81.5639,15.4124
8,16,74031,-58.4397,38.5366
11,16,74031,-61.446,35.5303
18,16,74031,-65.072,31.9043
13,16,74031,-71.6386,25.3377
7,16,74031,-72.5501,24.4262
14,16,74031,-75.9189,21.0574
5,16,74031,-77.2751,19.7012
4,16,74031,-77.5779,19.3984
3,16,74031,-77.9859,18.9904
15,16,74031,-78.1388,18.8375
20,16,74031,-78.5226,18.4537
1,16,74031,-78.5443,18.432
17,16,74031,-81.5693,15.407
7,13,74043,-40.0637,56.9126
18,13,74043,-59.7262,37.25
11,13,74043,-63.6767,33.2996
8,13,74043,-65.8071,31.1692
16,13,74043,-71.6414,25.3349
17,13,74043,-73.4124,23.5639
5,13,74043,-78.2163,18.76
1,13,74043,-78.9409,18.0354
3,13,74043,-79.1137,17.8626
4,13,74043,-80.0424,16.9339
14,13,74043,-81.7673,15.2089
8,11,74045,-42.853,54.1232
18,11,74045,-48.7307,48.2456
16,11,74045,-61.4774,35.4989
13,11,74045,-63.6767,33.2996
7,11,74045,-65.3025,31.6737
5,11,74045,-77.2434,19.7328
3,11,74045,-78.1157,18.8605
1,11,74045,-78.3368,18.6395
4,11,74045,-78.4258,18.5505
17,11,74045,-78.4399,18.5364
14,11,74045,-78.8122,18.164
15,11,74045,-79.9259,17.0504
20,11,74045,-80.25,16.7262
20,15,74048,-32.3758,64.6004
14,15,74048,-63.6672,33.3091
4,15,74048,-64.2213,32.755
3,15,74048,-70.1179,26.8584
5,15,74048,-70.9822,25.9941
1,15,74048,-72.3206,24.6557
16,15,74048,-78.1323,18.844
8,15,74048,-79.2303,17.746
11,15,74048,-79.9259,17.0504
18,15,74048,-80.062,16.9143
10,2,74060,-72.2082,24.7681
3,5,74067,-43.7043,53.272
1,5,74067,-48.6722,48.3041
4,5,74067,-59.647,37.3293
15,5,74067,-70.9059,26.0704
20,5,74067,-71.1908,25.7855
14,5,74067,-75.1144,21.8618
18,5,74067,-76.6725,20.3038
8,5,74067,-76.7324,20.2439
11,5,74067,-77.2419,19.7344
16,5,74067,-77.2822,19.6941
13,5,74067,-78.2052,18.7711
7,5,74067,-78.8052,18.1711
8,11,74068,-43.0863,53.89
18,11,74068,-49.1948,47.7814
16,11,74068,-61.5399,35.4363
13,11,74068,-63.6344,33.3418
7,11,74068,-65.2932,31.6831
5,11,74068,-77.2419,19.7344
3,11,74068,-78.1085,18.8678
1,11,74068,-78.3337,18.6426
4,11,74068,-78.4356,18.5407
17,11,74068,-78.4365,18.5398
14,11,74068,-78.7828,18.1935
15,11,74068,-79.9104,17.0658
20,11,74068,-80.2363,16.74
11,18,74068,-49.1948,47.7814
8,18,74068,-53.8651,43.1111
13,18,74068,-59.4243,37.552
7,18,74068,-61.9169,35.0594
16,18,74068,-65.378,31.5983
5,18,74068,-76.6725,20.3038
17,18,74068,-77.2457,19.7306
3,18,74068,-77.6161,19.3602
1,18,74068,-77.7144,19.2618
4,18,74068,-78.2296,18.7466
14,18,74068,-79.3304,17.6459
15,18,74068,-80.0775,16.8988
20,18,74068,-80.3919,16.5844
2,10,74073,-72.1788,24.7975
17,10,74073,-78.9941,17.9822
10,2,74075,-72.1788,24.7975
11,8,74077,-43.2019,53.7744
18,8,74077,-54.1056,42.8707
16,8,74077,-58.4397,38.5366
13,8,74077,-65.8206,31.1557
7,8,74077,-67.3175,29.6588
5,8,74077,-76.7312,20.245
3,8,74077,-77.6024,19.3739
4,8,74077,-77.8061,19.1702
1,8,74077,-77.9163,19.0599
14,8,74077,-77.9038,19.0725
17,8,74077,-79.2045,17.7718
15,8,74077,-79.1937,17.7825
20,8,74077,-79.54,17.4363
20,15,74105,-32.1878,64.7885
4,15,74105,-63.4705,33.5057
14,15,74105,-64.1591,32.8172
3,15,74105,-70.0364,26.9398
5,15,74105,-70.7521,26.2242
1,15,74105,-72.2499,24.7264
16,15,74105,-78.0952,18.8811
8,15,74105,-79.1578,17.8185
11,15,74105,-79.8801,17.0962
18,15,74105,-80.1086,16.8677
8,16,74124,-58.4398,38.5365
11,16,74124,-61.7256,35.2507
18,16,74124,-65.9697,31.0066
13,16,74124,-71.6644,25.3119
7,16,74124,-72.646,24.3302
14,16,74124,-75.6815,21.2948
5,16,74124,-77.2967,19.6795
4,16,74124,-77.5825,19.3938
3,16,74124,-78.0166,18.9597
15,16,74124,-78.0837,18.8926
20,16,74124,-78.4575,18.5188
1,16,74124,-78.5964,18.3799
17,16,74124,-81.6174,15.3589
11,18,74124,-50.5295,46.4467
8,18,74124,-55.2471,41.7292
13,18,74124,-58.4749,38.5013
7,18,74124,-61.2615,35.7148
16,18,74124,-65.9697,31.0066
5,18,74124,-76.7139,20.2624
17,18,74124,-77.043,19.9333
3,18,74124,-77.631,19.3452
1,18,74124,-77.7238,19.2525
4,18,74124,-78.3501,18.6262
14,18,74124,-79.3888,17.5874
15,18,74124,-80.1241,16.8522
20,18,74124,-80.4442,16.5321
7,17,74126,-72.5267,24.4496
13,17,74126,-73.4723,23.504
18,17,74126,-77.043,19.9333
11,17,74126,-78.4263,18.55
10,17,74126,-79.0922,17.8841
8,17,74126,-79.2366,17.7397
16,17,74126,-81.6174,15.3589
8,16,74131,-58.4398,38.5365
11,16,74131,-61.7562,35.2201
18,16,74131,-66.0658,30.9105
13,16,74131,-71.6673,25.309
7,16,74131,-72.6567,24.3196
14,16,74131,-75.6549,21.3214
5,16,74131,-77.2992,19.6771
4,16,74131,-77.5831,19.3932
3,16,74131,-78.0203,18.956
15,16,74131,-78.0781,18.8982
20,16,74131,-78.4505,18.5258
1,16,74131,-78.6024,18.3738
17,16,74131,-81.6227,15.3536
3,1,74139,-48.195,48.7812
5,1,74139,-49.2516,47.7247
4,1,74139,-63.294,33.6823
15,1,74139,-72.2146,24.7617
20,1,74139,-72.4823,24.494
14,1,74139,-76.6104,20.3659
18,1,74139,-77.7254,19.2509
8,1,74139,-77.9156,19.0607
11,1,74139,-78.3239,18.6524
16,1,74139,-78.6024,18.3738
13,1,74139,-78.8525,18.1238
7,1,74139,-79.4039,17.5724
13,7,74141,-40.8626,56.1137
18,7,74141,-61.0359,35.9404
11,7,74141,-65.2557,31.7206
8,7,74141,-67.4286,29.5476
17,7,74141,-72.5267,24.4496
16,7,74141,-72.6673,24.309
5,7,74141,-78.7799,18.1964
1,7,74141,-79.3958,17.5805
3,7,74141,-79.5759,17.4003
4,7,74141,-80.6632,16.3131
15,20,74143,-32.1857,64.7906
4,20,74143,-63.5512,33.4251
14,20,74143,-64.9837,31.9926
3,20,74143,-70.3311,26.6452
5,20,74143,-70.9907,25.9856
1,20,74143,-72.4829,24.4934
16,20,74143,-78.4436,18.5327
8,20,74143,-79.4614,17.5148
11,20,74143,-80.1819,16.7944
18,20,74143,-80.4616,16.5147
3,4,74152,-58.7506,38.2257
5,4,74152,-60.3368,36.6394
15,4,74152,-62.8104,34.1659
20,4,74152,-63.4465,33.5298
1,4,74152,-63.5064,33.4699
14,4,74152,-71.2401,25.7362
16,4,74152,-77.5841,19.3922
8,4,74152,-77.8198,19.1565
18,4,74152,-78.4113,18.565
11,4,74152,-78.4805,18.4958
13,4,74152,-80.0823,16.894
7,4,74152,-80.6694,16.3069
10,2,74160,-71.9137,25.0626
15,14,74166,-64.6335,32.3428
20,14,74166,-65.0935,31.8828
4,14,74166,-71.2204,25.7559
3,14,74166,-75.1394,21.8369
5,14,74166,-75.1224,21.8539
16,14,74166,-75.5747,21.4016
1,14,74166,-76.6621,20.3142
8,14,74166,-77.6951,19.2812
11,14,74166,-78.6346,18.3417
18,14,74166,-79.4282,17.5481
13,14,74166,-81.5767,15.3996
8,11,74168,-44.2058,52.7705
18,11,74168,-51.3706,45.6057
16,11,74168,-61.8479,35.1284
13,11,74168,-63.4214,33.5549
7,11,74168,-65.2463,31.73
5,11,74168,-77.2342,19.7421
3,11,74168,-78.0744,18.9019
1,11,74168,-78.3202,18.6561
17,11,74168,-78.4194,18.5569
4,11,74168,-78.4855,18.4908
14,11,74168,-78.6346,18.3417
15,11,74168,-79.8357,17.1406
20,11,74168,-80.1684,16.8079
11,18,74168,-51.3706,45.6057
8,18,74168,-56.0952,40.881
13,18,74168,-57.802,39.1742
7,18,74168,-60.8065,36.1698
16,18,74168,-66.35,30.6263
5,18,74168,-76.7425,20.2337
17,18,74168,-76.9061,20.0702
3,18,74168,-77.6411,19.3352
1,18,74168,-77.7302,19.2461
4,18,74168,-78.4319,18.5444
14,18,74168,-79.4282,17.5481
15,18,74168,-80.155,16.8213
20,18,74168,-80.4789,16.4974
2,10,74173,-71.8842,25.0921
17,10,74173,-79.1896,17.7867
11,8,74177,-44.3138,52.6625
18,8,74177,-56.2992,40.6771
16,8,74177,-58.4398,38.5365
13,8,74177,-65.8654,31.1109
7,8,74177,-67.4761,29.5002
5,8,74177,-76.7204,20.2559
3,8,74177,-77.5716,19.4047
14,8,74177,-77.6717,19.3046
4,8,74177,-77.8232,19.153
1,8,74177,-77.9165,19.0598
15,8,74177,-79.0763,17.9
17,8,74177,-79.2685,17.7078
20,8,74177,-79.4283,17.548
3,4,74182,-59.2017,37.7746
5,4,74182,-60.5591,36.4172
15,4,74182,-62.3977,34.5786
20,4,74182,-63.1271,33.8492
1,4,74182,-63.8188,33.1575
14,4,74182,-71.1813,25.795
16,4,74182,-77.5857,19.3905
8,4,74182,-77.825,19.1513
18,4,74182,-78.4733,18.503
11,4,74182,-78.4956,18.4807
13,4,74182,-80.0932,16.883
7,4,74182,-80.6881,16.2882
15,20,74196,-32.3223,64.6539
4,20,74196,-63.0189,33.9574
14,20,74196,-65.2565,31.7198
3,20,74196,-70.3364,26.6399
5,20,74196,-70.8643,26.112
1,20,74196,-72.4861,24.4902
16,20,74196,-78.4099,18.5664
8,20,74196,-79.4063,17.57
11,20,74196,-80.1484,16.8279
18,20,74196,-80.505,16.4713
7,17,74226,-72.5267,24.4496
13,17,74226,-73.5467,23.4295
18,17,74226,-76.698,20.2783
11,17,74226,-78.4092,18.5671
8,17,74226,-79.3004,17.6759
10,17,74226,-79.2863,17.69
16,17,74226,-81.6706,15.3056
8,16,74231,-58.4397,38.5366
11,16,74231,-62.0592,34.9171
18,16,74231,-66.9905,29.9858
13,16,74231,-71.6959,25.2804
7,16,74231,-72.7624,24.2139
14,16,74231,-75.3857,21.5906
5,16,74231,-77.3249,19.6513
4,16,74231,-77.5885,19.3878
15,16,74231,-78.0274,18.9489
3,16,74231,-78.0613,18.915
20,16,74231,-78.3839,18.5924
1,16,74231,-78.6663,18.31
17,16,74231,-81.676,15.3003
7,17,74240,-72.5267,24.4496
13,17,74240,-73.5616,23.4147
18,17,74240,-76.6279,20.3484
11,17,74240,-78.4057,18.5705
8,17,74240,-79.3132,17.6631
10,17,74240,-79.3247,17.6515
16,17,74240,-81.6813,15.295
11,8,74242,-45.0486,51.9276
18,8,74242,-57.6458,39.3305
16,8,74242,-58.4397,38.5366
13,8,74242,-65.8967,31.0796
7,8,74242,-67.5859,29.3903
5,8,74242,-76.7139,20.2624
14,8,74242,-77.5068,19.4695
3,8,74242,-77.5543,19.422
4,8,74242,-77.8353,19.141
1,8,74242,-77.9207,19.0556
15,8,74242,-78.9983,17.978
17,8,74242,-79.3132,17.6631
20,8,74242,-79.3521,17.6242
10,2,74260,-71.619,25.3573
8,11,74268,-45.2524,51.7239
18,11,74268,-53.3109,43.6654
16,11,74268,-62.1486,34.8276
13,11,74268,-63.2048,33.7715
7,11,74268,-65.1992,31.7771
5,11,74268,-77.2267,19.7496
3,11,74268,-78.0434,18.9329
1,11,74268,-78.31,18.6663
17,11,74268,-78.4023,18.574
14,11,74268,-78.4848,18.4915
4,11,74268,-78.5364,18.4399
15,11,74268,-79.765,17.2113
20,11,74268,-80.1022,16.8741
11,18,74268,-53.3109,43.6654
13,18,74268,-55.9537,41.0226
8,18,74268,-58.0067,38.9696
7,18,74268,-59.5982,37.3781
16,18,74268,-67.2559,29.7204
17,18,74268,-76.5574,20.4189
5,18,74268,-76.8175,20.1588
3,18,74268,-77.6667,19.3096
1,18,74268,-77.7465,19.2298
4,18,74268,-78.6416,18.3347
14,18,74268,-79.5279,17.4484
15,18,74268,-80.2322,16.7441
20,18,74268,-80.5655,16.4108
2,10,74273,-71.5895,25.3868
17,10,74273,-79.3822,17.5941
10,2,74275,-71.5895,25.3868
11,8,74277,-45.3532,51.623
18,8,74277,-58.1835,38.7928
16,8,74277,-58.4397,38.5366
13,8,74277,-65.9101,31.0662
7,8,74277,-67.6327,29.3436
5,8,74277,-76.7114,20.2649
14,8,74277,-77.4355,19.5408
3,8,74277,-77.548,19.4283
4,8,74277,-77.8405,19.1358
1,8,74277,-77.9236,19.0527
15,8,74277,-78.9659,18.0103
17,8,74277,-79.3322,17.644
20,8,74277,-79.32,17.6563
13,7,74303,-42.0782,54.8981
18,7,74303,-59.0838,37.8925
11,7,74303,-65.1803,31.796
8,7,74303,-67.6793,29.297
17,7,74303,-72.5267,24.4496
16,7,74303,-72.8358,24.1405
5,7,74303,-78.7296,18.2467
1,7,74303,-79.2692,17.7071
3,7,74303,-79.4244,17.5519
4,7,74303,-80.7628,16.2135
14,7,74303,-81.9747,15.0016
5,3,74311,-41.3839,55.5924
1,3,74311,-48.1959,48.7804
4,3,74311,-60.9959,35.9804
15,3,74311,-69.7534,27.2229
20,3,74311,-70.3495,26.6268
14,3,74311,-75.4295,21.5468
8,3,74311,-77.5406,19.4357
18,3,74311,-77.6796,19.2966
11,3,74311,-78.0291,18.9471
16,3,74311,-78.0988,18.8775
13,3,74311,-78.7998,18.1764
7,3,74311,-79.4151,17.5612
7,17,74326,-72.5267,24.4496
13,17,74326,-73.6208,23.3555
18,17,74326,-76.3437,20.6326
11,17,74326,-78.3921,18.5842
8,17,74326,-79.364,17.6123
10,17,74326,-79.4775,17.4988
16,17,74326,-81.7237,15.2526
8,16,74331,-58.4398,38.5365
11,16,74331,-62.3551,34.6212
18,16,74331,-67.8551,29.1212
13,16,74331,-71.7244,25.2519
7,16,74331,-72.8672,24.1091
14,16,74331,-75.1111,21.8651
5,16,74331,-77.3522,19.624
4,16,74331,-77.5941,19.3821
15,16,74331,-77.987,18.9892
3,16,74331,-78.1089,18.8674
20,16,74331,-78.3229,18.6534
1,16,74331,-78.7356,18.2407
17,16,74331,-81.729,15.2473
7,13,74343,-42.3699,54.6064
18,13,74343,-54.2661,42.7102
11,13,74343,-63.0289,33.9474
8,13,74343,-65.9412,31.0351
16,13,74343,-71.7272,25.2491
17,13,74343,-73.6356,23.3407
5,13,74343,-78.0532,18.9231
1,13,74343,-78.6586,18.3176
3,13,74343,-78.7665,18.2098
4,13,74343,-80.1515,16.8248
14,13,74343,-81.2856,15.6907
15,13,74343,-81.6738,15.3025
20,13,74343,-81.9862,14.99
3,5,74344,-41.2712,55.7051
1,5,74344,-51.0939,45.8824
4,5,74344,-61.6846,35.2917
15,5,74344,-69.7976,27.1787
20,5,74344,-70.4786,26.4977
14,5,74344,-75.1422,21.8341
8,5,74344,-76.7062,20.2701
18,5,74344,-76.8808,20.0955
11,5,74344,-77.2209,19.7554
16,5,74344,-77.3551,19.6212
13,5,74344,-78.0532,18.9231
7,5,74344,-78.7171,18.2592
20,15,74348,-33.5269,63.4494
4,15,74348,-59.9484,37.0279
14,15,74348,-65.9629,31.0134
3,15,74348,-69.7133,27.263
5,15,74348,-69.7976,27.1787
1,15,74348,-71.9687,25.0076
16,15,74348,-77.9836,18.9927
8,15,74348,-78.8931,18.0832
11,15,74348,-79.7114,17.2648
18,15,74348,-80.2937,16.6826
13,15,74348,-81.6738,15.3025
15,4,74352,-59.7791,37.1971
20,4,74352,-61.1545,35.8218
3,4,74352,-61.5022,35.474
5,4,74352,-61.7518,35.2245
1,4,74352,-65.4632,31.5131
14,4,74352,-70.8666,26.1097
16,4,74352,-77.5953,19.381
8,4,74352,-77.8545,19.1218
11,4,74352,-78.583,18.3933
18,4,74352,-78.8358,18.1405
13,4,74352,-80.1551,16.8212
7,4,74352,-80.794,16.1822
10,2,74360,-71.3247,25.6515
8,11,74368,-46.2324,50.7439
18,11,74368,-55.0414,41.9349
16,11,74368,-62.4426,34.5336
13,11,74368,-62.9846,33.9917
7,11,74368,-65.1519,31.8243
5,11,74368,-77.2195,19.7568
3,11,74368,-78.0157,18.9606
1,11,74368,-78.303,18.6733
14,11,74368,-78.3335,18.6428
17,11,74368,-78.3852,18.5911
4,11,74368,-78.5882,18.3881
15,11,74368,-79.6985,17.2778
20,11,74368,-80.0378,16.9385
13,18,74368,-53.809,43.1673
11,18,74368,-55.0414,41.9349
7,18,74368,-58.2751,38.7012
8,18,74368,-59.6772,37.299
16,18,74368,-68.1038,28.8725
17,18,74368,-76.1992,20.7771
5,18,74368,-76.8971,20.0792
3,18,74368,-77.6927,19.2835
1,18,74368,-77.7633,19.2129
4,18,74368,-78.8577,18.1186
14,18,74368,-79.6294,17.3469
15,18,74368,-80.3091,16.6672
20,18,74368,-80.6516,16.3247
2,10,74373,-71.2954,25.6809
17,10,74373,-79.572,17.4043
11,8,74377,-46.3269,50.6493
16,8,74377,-58.4397,38.5366
18,8,74377,-59.8333,37.143
13,8,74377,-65.9546,31.0217
7,8,74377,-67.7875,29.1888
5,8,74377,-76.7042,20.272
14,8,74377,-77.1949,19.7814
3,8,74377,-77.5317,19.4446
4,8,74377,-77.858,19.1183
1,8,74377,-77.9376,19.0387
15,8,74377,-78.863,18.1133
20,8,74377,-79.2153,17.761
17,8,74377,-79.3957,17.5806
8,16,74424,-58.4397,38.5366
11,16,74424,-62.6159,34.3604
18,16,74424,-68.5877,28.3886
13,16,74424,-71.75,25.2262
7,16,74424,-72.9608,24.0155
14,16,74424,-74.8593,22.1169
5,16,74424,-77.3781,19.5982
4,16,74424,-77.5994,19.3769
15,16,74424,-77.9597,19.0166
3,16,74424,-78.1571,18.8192
20,16,74424,-78.2729,18.7034
1,16,74424,-78.8025,18.1737
17,16,74424,-81.7765,15.1998
13,18,74424,-52.3373,44.639
11,18,74424,-55.9923,40.984
7,18,74424,-57.4172,39.559
8,18,74424,-60.5869,36.3894
16,18,74424,-68.5877,28.3886
17,18,74424,-75.9795,20.9968
5,18,74424,-76.9471,20.0292
3,18,74424,-77.7086,19.2676
1,18,74424,-77.7738,19.2025
4,18,74424,-78.9902,17.9861
14,18,74424,-79.6911,17.2852
15,18,74424,-80.355,16.6213
20,18,74424,-80.703,16.2733
